secondary_name,objectid,address,feat_type,sub_type,vanity_name,name,bldg,parent_name,parent_type,acreage,parent_acreage
,3080,700 N 35TH ST,School,,,Morton McMichael School,Y,,,1.11709856,
,3282,6543-57 GREENE ST,Shopping Center Ground,,,Shopping Center,Y,Shopping Center,Shopping Center Ground,0.52652238,235.41966052
,3283,6547 N 7TH ST,House of Worship,,,Oak Lane United Church,Y,,,0.10313808,
,3284,659-61 N 12TH ST,House of Worship,,,Greater Deborah Tabernacle Church,Y,,,0.07353529,
,3285,6600 CHESTER AVE,School,Elementary School,,Joseph Catherine Elementary School,Y,,,0.45274632,
,3286,711-13 S 50TH ST,Community Center,,,The Cedar Works,Y,,,0.60333331,
,3287,711-15 S 12TH ST,House of Worship,,,New Hope Baptist Church,Y,,,0.14765718,
,3288,711-23 S BROAD ST,Fire Station,,,Ladder 5,Y,,,0.21441055,
,3289,711-39 SPRING GARDEN ST,Senior Care,Retirement Home,,Guild House East,Y,,,0.22540452,
,3290,7111-13 GERMANTOWN AVE,School,,,Education Nation Christian Academy,Y,,,0.28521105,
,3291,7114 OXFORD AVE,House of Worship,,,Lawndale Seven Day Adventist,Y,,,0.14311542,
,3292,7114 RIDGE AVE,Health Center,,,MLH Ivy Ridge Cardio,Y,,,0.13465714,
,3502,3568 FRANKFORD AVE,School,Charter School,,Ad Prima Charter School,Y,,,0.27861823,
,3293,7115-63 STENTON AVE,School,Charter School,,West Oak Lane Charter School,Y,,,1.67425918,
,3294,3501-25 N 6TH ST,House of Worship,,,St Veronica's Church,Y,,,0.29868827,
,3295,3501-25 N 6TH ST,School,,,St Veronica School,Y,,,0.28320329,
,3490,430 LOCUST AVE,Playground,,,Philadelphia Tennis Club,Y,Philadelphia Tennis Club,Playground,0.41967559,1.25245546
,3491,4300-06 N BROAD ST,House of Worship,,,Covenant House of God,Y,,,0.13452596,
,3492,4300 BENNER ST,House of Worship,,,Grace City Church of Wissinoming,Y,,,0.09100261,
,3493,4300 BLEIGH AVE,School,Elementary School,,Edwin Forrest ES,Y,,,1.15212179,
,3868,9122 FRANKFORD AVE,Health Center,,,Einstein Medical Center,Y,,,0.10554058,
,3494,4300 CITY AVE,PWD,Reservoir,,Belmont Water Treatment Plant,Y,,,2.26213946,
,3495,4540 RIDGE AVE,Sports Complex,Tennis Courts,,Legacy Youth Tennis and Education,Y,Legacy Youth Tennis and Education,Sports Complex,0.01184319,7.6683264
,3496,4540 RIDGE AVE,Sports Complex,Tennis Courts,,Legacy Youth Tennis and Education Building,Y,Legacy Youth Tennis and Education,Sports Complex,1.42321261,7.6683264
,3497,4541 N BROAD ST,House of Worship,,,Beloved St John Evangelistic Church,Y,,,0.20589785,
,3498,4544-50 ALMOND ST,House of Worship,,,Grace Baptist Church,Y,,,0.11037783,
Eagles Nest Christian School,3499,455 KING ST,House of Worship,,,Eagle's Nest Christian Fellowship,Y,,,0.4767302,
,3500,455 TOMLINSON RD,House of Worship,,,Philadelphia India Christ,Y,,,0.27139154,
,3501,4553 LANCASTER AVE,House of Worship,,,Amos Healing Missionary Baptist Church,Y,,,0.03721009,
,4062,2744 S 3RD ST,Shopping Center Ground,Parking Lot,,Whitman Plaza,N,Whitman Plaza,Shopping Center Ground,31.81792799,43.89225209
,3503,3600-02 BARING ST,House of Worship,,,Church of St Andrew & St Monica,Y,,,0.28742665,
,4447,3401-99 SPRUCE ST,University/College Ground,,,Ralston House,Y,University of Pennsylvania,University/College Ground,0.43968886,283.61382218
,4448,3401-99 SPRUCE ST,University/College Ground,,,New Ralston House,Y,University of Pennsylvania,University/College Ground,0.39249189,283.61382218
,4449,3401-99 SPRUCE ST,University/College Ground,,,Axis,Y,University of Pennsylvania,University/College Ground,0.26612633,283.61382218
,4450,532 LEVICK ST,House of Worship,,,Bethel Mar Thoma Church,Y,,,0.21387741,
,4451,,Historic Landmark,Building,,Cambria Athletic Club,Y,,,0.17348032,
,4452,,Cultural,,,United Lodge of Theosophists,Y,,,0.05332508,
,4453,2035 S COLLEGE AVE,School,,,Upper School Library,Y,Girard College School,School,0.20674811,42.73625003
,4454,2035 S COLLEGE AVE,School,,,East Garages (Residence),Y,Girard College School,School,0.02868673,42.73625003
,3867,4300 SILVERWOOD ST,Park,,,Pretzel Park,N,Pretzel Park,Park,1.84516309,1.84941494
,4455,2035 S COLLEGE AVE,School,,,Upper School (High School),Y,Girard College School,School,0.74137886,42.73625003
,4456,4101R RICHMOND ST,Playground,,,Bridesburg Father's Club Field,N,Bridesburg Father's Club Field,Playground,3.55409175,3.56061274
,4457,4131 UNRUH AVE,Playground,,,Vogt Recreation Center,N,Vogt Recreation Center,Playground,15.56137029,15.95140677
,3860,4201-47 WOODLAND AVE,University/College Ground,Campus,,University of the Sciences in Philadelphia,N,University of the Sciences in Philadelphia,University/College Ground,13.97846564,24.37330865
,3861,4208-52 RIDGE AVE,Park,,,Innyard Park,N,East Fairmount Park,Park,1.26835717,640.71228567
,3862,423-33 N 19TH ST,Park,,,Matthias Baldwin Park,N,,,2.50782709,
,3863,4231-61 N 5TH ST,University/College Ground,Campus,,Esperanza College,N,Esperanza College,University/College Ground,5.12339531,7.04881994
,3864,4238-40 CHESTER AVE,Garden,,,Lower Mill Creek Garden,N,,,0.28889499,
,3865,430 LOCUST AVE,Playground,,,Philadelphia Tennis Club,N,Philadelphia Tennis Club,Playground,0.83277987,1.25245546
,3866,4300 SILVERWOOD ST,Park,,,Manayunk Park,N,,,1.24185129,
,4063,2790 PRATT ST,Cemetery,,,First Presbyterian Church Cemetery,N,First Presbyterian Church Cemetery,Cemetery,1.14194878,1.24121643
,4064,2800 FOX ST,Shopping Center Ground,Parking Lot,,Bakers Center,N,Bakers Center,Shopping Center Ground,23.4901651,30.29465069
,4065,576 W DAUPHIN ST,Playground,,,Inglesia de Dios del Septimo Dia,N,Inglesia de Dios del Septimo Dia,Playground,0.01141167,0.11073497
,4066,930 ADAMS AVE,Cemetery,,,Greenwood Cemetery,Y,Greenwood Cemetery,Cemetery,0.10107571,33.93588352
,4067,9304 OLD BUSTLETON AVE,School,,,Maternity BVM School,Y,,,1.08230716,
,4287,1714 Delancey Pl,Theatre,,,Plays and Players Theater,Y,,,0.10395258,
,4257,1501-35 N BROAD ST,Shopping Center Ground,Parking Lot,,Progress Plaza,N,Progress Plaza,Shopping Center Ground,2.473103,4.33552832
,4258,1501-39 N 10TH ST,Playground,,,Dendy Recreation Center,N,Dendy Recreation Center,Playground,3.68163379,3.74969352
,4259,1501 E BRISTOL ST,Playground,,,Piccoli Playground,N,Piccoli Playground,Playground,5.96120106,6.0283947
,4260,1501 JOHN F KENNEDY BLVD,Park,,Love Park,John F. Kennedy Plaza,N,John F. Kennedy Plaza,Park,2.28021086,2.37410167
,4261,1504-12 CATHARINE ST,Playground,,,United Muslim Masjid Playground,N,United Muslim Masjid Playground,Playground,0.19883907,0.20495459
,4262,1504 CHRISTIAN ST,Garden,,,Garden,N,Garden,Garden,0.10617733,4.44507128
,4263,1508-20 N 58TH ST,Playground,,,Wanamaker St Playground,N,Wanamaker St Playground,Playground,0.53412361,0.54452014
,4264,1515-33 S 25TH ST,Garden,,,Garden,N,Garden,Garden,0.45504904,4.44507128
,4265,1517-33 W CLEARFIELD ST,Playground,,,Heritage Park Playground,N,Heritage Park Playground,Playground,0.83105825,0.8441816
,4266,1517 W GIRARD AVE,Historic Landmark,,,The Philadelphia Pyramid Club,N,,,0.13460202,
,4267,1531-67 VERNON RD,Playground,,,Ernie Field,N,Ernie Field,Playground,20.01841298,20.16932311
,4268,1538 S 11TH ST,Monument,,,Singing Fountain,N,,,0.02853218,
,4269,9845 BUSTLETON AVE,Police Station,,,Fire Engine 62/Ladder 34Police 7th District,Y,,,0.35413094,
,4270,9845 BUSTLETON AVE,Police Station,,,Police 7th District & Fire Engine 62 / Ladder 34,Y,,,0.03753701,
,4271,9850 E ROOSEVELT BLVD,Playground,,,Hayes Playground Building ,Y,Hayes Playground,Park,0.08419834,20.6331724
,4458,4133 MITCHELL ST,Park,,,Roxborough Dog Park,N,,,0.51104777,
,4459,4152-80 CITY AVE,University/College Ground,Campus,,Philadelphia College of Osteopathic Medicine,N,Philadelphia College of Osteopathic Medicine,University/College Ground,7.63526529,10.76474781
,4522,,Complex,,,1521 Flagship Dr,Y,The Navy Yard,Complex,0.52253217,661.59294979
,4460,4160 MONUMENT RD,Shopping Center Ground,Parking Lot,,Shopping Center,N,Shopping Center,Shopping Center Ground,4.72806301,235.41966052
